,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105
ASV 44,0.7806499999999998,0.7998799999999999,0.9196599999999999,0.90272,0.90317,0.91587,0.90778,0.9071,0.9023299999999999,0.92072,0.68687,0.70866,0.6843,0.73646,0.72033,1.04571,0.9996999999999999,1.02836,0.9915999999999999,1.03531,1.0304299999999997,1.0121599999999997,0.9890199999999999,1.04788,0.99401,1.0427799999999998,0.9891800000000001,1.00708,1.04086,0.9809800000000001,0.9074300000000001,0.97802,0.97331,1.06486,0.93823,0.8591400000000001,0.9377800000000002,0.9004500000000001,0.9413300000000001,0.3653099999999999,0.35924999999999996,0.34128,0.36306000000000005,0.29938999999999993,0.0,0.27132,0.3828,0.41336000000000006,0.46743,0.4588,0.48463999999999996,0.46026999999999996,0.46441,0.43631999999999993,0.4691099999999999,0.6683800000000001,0.76776,0.7622,0.74628,0.71714,0.61755,0.7212000000000001,0.72658,0.76663,0.71713,0.70901,0.7725000000000001,0.71587,0.7488700000000001,0.75244,0.76885,0.7433700000000001,0.7437,0.7093,0.7045,0.6973400000000001,0.7015800000000001,0.75363,0.6910600000000001,0.7145900000000001,0.7057500000000001,0.7223900000000001,0.72343,0.71006,0.7323400000000001,0.69311,0.7088000000000001,0.69731,0.7504200000000001,0.71665,0.63654,0.5685,0.63705,0.59679,0.58469,0.63013,0.61817,0.70497,0.6958700000000001,0.6996300000000002,0.7503400000000002,0.8188100000000001,0.8395600000000002,0.8359600000000001,0.8254000000000001,0.7240700000000001
ASV 45,0.7400499999999999,0.75928,0.87906,0.86212,0.8625700000000001,0.87527,0.8671800000000001,0.8665,0.8617299999999999,0.88012,0.64627,0.66806,0.6437,0.69586,0.6797300000000001,1.00511,0.9591,0.9877600000000001,0.951,0.9947100000000001,0.9898299999999999,0.9715600000000001,0.9484200000000002,1.00728,0.95341,1.00218,0.9485800000000001,0.9664800000000001,1.00026,0.9403800000000001,0.8668300000000001,0.93742,0.93271,1.02426,0.89763,0.8185400000000002,0.8971800000000002,0.8598500000000001,0.9007300000000001,0.32470999999999994,0.31865,0.2786,0.37352,0.25879,0.27132,0.0,0.3422,0.37276,0.42683000000000004,0.4182,0.44404,0.41967,0.42381,0.39571999999999996,0.42850999999999995,0.6277800000000001,0.72716,0.7216,0.7056800000000001,0.67654,0.5769500000000001,0.6806000000000001,0.68598,0.7260300000000001,0.6765300000000001,0.6684100000000001,0.7319000000000001,0.67527,0.7082700000000001,0.71184,0.7282500000000001,0.7027700000000001,0.7031000000000001,0.6687000000000001,0.6639,0.6567400000000001,0.6609800000000001,0.71303,0.6504600000000001,0.6739900000000001,0.6651500000000001,0.6817900000000001,0.68283,0.66946,0.6917400000000001,0.65251,0.6682000000000001,0.65671,0.70982,0.67605,0.59594,0.5279,0.59645,0.5561900000000001,0.54409,0.58953,0.57757,0.66437,0.6552700000000001,0.6590300000000002,0.7097400000000003,0.7782100000000002,0.7989600000000002,0.7953600000000002,0.7848000000000002,0.6834700000000001
ASV 46,0.8252299999999999,0.84446,0.96424,0.9472999999999998,0.9477499999999999,0.9604499999999998,0.9523599999999999,0.9516799999999999,0.9469099999999999,0.9652999999999998,0.73145,0.75324,0.72888,0.7810399999999998,0.7649099999999999,1.0902899999999998,1.0442799999999997,1.0729399999999998,1.0361799999999999,1.0798899999999998,1.0750099999999998,1.0567399999999998,1.0335999999999999,1.0924599999999998,1.03859,1.0873599999999997,1.0337599999999998,1.0516599999999998,1.0854399999999997,1.0255599999999998,0.9520099999999999,1.0225999999999997,1.0178899999999997,1.1094399999999998,0.9828100000000001,0.90372,0.98236,0.9450299999999999,0.98591,0.40989,0.40383,0.41216,0.48500000000000004,0.31625000000000003,0.3828,0.3422,0.0,0.45794,0.51201,0.5033799999999999,0.52922,0.50485,0.5089899999999999,0.4809,0.51369,0.71296,0.8123400000000001,0.80678,0.79086,0.76172,0.66213,0.76578,0.7711600000000001,0.81121,0.76171,0.75359,0.81708,0.7604500000000001,0.79345,0.7970200000000001,0.8134300000000001,0.78795,0.7882800000000001,0.7538800000000001,0.74908,0.74192,0.74616,0.7982100000000001,0.7356400000000001,0.75917,0.75033,0.76697,0.7680100000000001,0.75464,0.77692,0.73769,0.75338,0.7418899999999999,0.7949999999999999,0.7612300000000001,0.68112,0.6130800000000001,0.6816300000000001,0.64137,0.62927,0.67471,0.6627500000000001,0.7495499999999999,0.74045,0.7442100000000001,0.7949200000000002,0.8633900000000001,0.8841400000000001,0.8805400000000001,0.8699800000000001,0.76865
ASV 47,0.7301899999999999,0.74942,0.8692,0.85226,0.8527100000000001,0.86541,0.8573200000000001,0.8566400000000001,0.8518699999999999,0.87026,0.63641,0.6582,0.63384,0.686,0.6698700000000001,0.9952500000000001,0.94924,0.9779000000000001,0.94114,0.9848500000000001,0.9799699999999999,0.9617000000000001,0.9385600000000002,0.9974200000000001,0.94355,0.99232,0.9387200000000001,0.9566200000000001,0.9904000000000001,0.9305200000000001,0.8569700000000001,0.92756,0.9228500000000001,1.0144,0.8877700000000001,0.8086800000000002,0.8873200000000002,0.8499900000000001,0.8908700000000002,0.26739,0.26133,0.44272,0.51556,0.37453000000000003,0.41336000000000006,0.37276,0.45794,0.0,0.26555,0.25692,0.28276,0.25839,0.26253,0.23443999999999998,0.26722999999999997,0.6179200000000001,0.7173000000000002,0.7117400000000002,0.6958200000000001,0.66668,0.5670900000000001,0.6707400000000001,0.67612,0.7161700000000001,0.6666700000000001,0.6585500000000001,0.7220400000000001,0.6654100000000001,0.6984100000000001,0.7019800000000002,0.7183900000000002,0.6929100000000001,0.6932400000000001,0.6588400000000001,0.6540400000000001,0.6468800000000001,0.6511200000000001,0.7031700000000002,0.6406000000000002,0.6641300000000001,0.6552900000000002,0.6719300000000001,0.6729700000000001,0.6596000000000001,0.6818800000000002,0.64265,0.6583400000000001,0.64685,0.69996,0.6661900000000001,0.58608,0.5180400000000001,0.5865900000000001,0.54633,0.53423,0.57967,0.56771,0.65451,0.6454100000000002,0.6491700000000002,0.6998800000000003,0.7683500000000002,0.7891000000000002,0.7855000000000002,0.7749400000000002,0.6736100000000002
ASV 48,0.78426,0.80349,0.92327,0.9063299999999999,0.9067799999999999,0.9194799999999999,0.9113899999999999,0.9107099999999999,0.90594,0.9243299999999999,0.69048,0.71227,0.68791,0.7400699999999999,0.7239399999999999,1.0493199999999998,1.00331,1.0319699999999998,0.99521,1.0389199999999998,1.0340399999999998,1.0157699999999998,0.99263,1.0514899999999998,0.9976200000000001,1.04639,0.99279,1.0106899999999999,1.0444699999999998,0.98459,0.91104,0.9816299999999999,0.9769199999999999,1.0684699999999998,0.9418400000000001,0.86275,0.9413900000000001,0.90406,0.94494,0.32146,0.3154,0.49679000000000006,0.5696300000000001,0.4286,0.46743,0.42683000000000004,0.51201,0.26555,0.0,0.19299,0.05809,0.19446,0.13548,0.17051,0.20329999999999998,0.6719900000000001,0.7713700000000002,0.7658100000000002,0.7498900000000001,0.7207500000000001,0.62116,0.7248100000000001,0.7301900000000002,0.7702400000000001,0.72074,0.7126200000000001,0.7761100000000002,0.7194800000000002,0.7524800000000001,0.7560500000000002,0.7724600000000003,0.7469800000000001,0.7473100000000003,0.7129100000000003,0.7081100000000001,0.7009500000000001,0.7051900000000001,0.7572400000000002,0.6946700000000001,0.7182000000000001,0.7093600000000001,0.7260000000000001,0.7270400000000002,0.7136700000000001,0.7359500000000002,0.6967200000000001,0.7124100000000001,0.7009200000000001,0.7540300000000001,0.7202600000000002,0.6401500000000001,0.5721100000000001,0.6406600000000001,0.6004,0.5883,0.6337400000000001,0.6217800000000001,0.7085800000000001,0.6994800000000001,0.7032400000000002,0.7539500000000002,0.8224200000000003,0.8431700000000003,0.8395700000000003,0.8290100000000001,0.7276800000000002
ASV 49,0.7756299999999998,0.7948599999999999,0.9146399999999999,0.8976999999999999,0.89815,0.9108499999999999,0.90276,0.90208,0.8973099999999998,0.9157,0.68185,0.7036399999999999,0.67928,0.73144,0.71531,1.04069,0.9946799999999999,1.02334,0.9865799999999999,1.03029,1.0254099999999997,1.00714,0.9839999999999999,1.04286,0.9889899999999999,1.0377599999999998,0.98416,1.00206,1.0358399999999999,0.97596,0.90241,0.973,0.96829,1.05984,0.93321,0.8541200000000001,0.9327600000000001,0.8954300000000001,0.9363100000000001,0.31283,0.30677,0.48816000000000004,0.561,0.41996999999999995,0.4588,0.4182,0.5033799999999999,0.25692,0.19299,0.0,0.21020000000000003,0.15473,0.18997000000000003,0.13078,0.16357,0.6633600000000002,0.7627400000000001,0.7571800000000001,0.7412600000000001,0.7121200000000001,0.6125300000000001,0.7161800000000001,0.7215600000000001,0.76161,0.7121100000000001,0.7039900000000001,0.76748,0.7108500000000001,0.7438500000000001,0.7474200000000001,0.7638300000000001,0.7383500000000002,0.7386800000000001,0.7042800000000001,0.6994800000000001,0.6923200000000002,0.6965600000000002,0.7486100000000001,0.6860400000000002,0.7095700000000001,0.7007300000000002,0.7173700000000002,0.7184100000000001,0.7050400000000001,0.7273200000000002,0.6880900000000001,0.7037800000000002,0.6922900000000001,0.7454000000000001,0.7116300000000001,0.6315200000000001,0.5634800000000001,0.6320300000000001,0.5917700000000001,0.5796700000000001,0.62511,0.6131500000000001,0.6999500000000001,0.6908500000000002,0.6946100000000003,0.7453200000000003,0.8137900000000001,0.8345400000000002,0.8309400000000001,0.8203800000000002,0.7190500000000002
ASV 50,0.8014699999999999,0.8207,0.9404799999999998,0.9235399999999998,0.9239899999999999,0.9366899999999998,0.9285999999999999,0.9279199999999999,0.9231499999999999,0.9415399999999998,0.7076899999999999,0.7294799999999999,0.70512,0.7572799999999998,0.7411499999999999,1.0665299999999998,1.0205199999999996,1.0491799999999998,1.0124199999999997,1.0561299999999998,1.0512499999999998,1.0329799999999998,1.0098399999999998,1.0686999999999998,1.0148299999999997,1.0635999999999999,1.0099999999999998,1.0278999999999998,1.0616799999999997,1.0018,0.9282499999999999,0.9988399999999998,0.9941299999999998,1.0856799999999998,0.9590500000000001,0.87996,0.9586,0.9212699999999999,0.96215,0.33866999999999997,0.33261,0.514,0.58684,0.44580999999999993,0.48463999999999996,0.44404,0.52922,0.28276,0.05809,0.21020000000000003,0.0,0.21167,0.15269,0.18772,0.22050999999999998,0.6892000000000001,0.7885800000000002,0.7830200000000002,0.7671000000000002,0.7379600000000001,0.6383700000000001,0.7420200000000002,0.7474000000000002,0.7874500000000001,0.7379500000000002,0.7298300000000001,0.7933200000000001,0.7366900000000002,0.7696900000000001,0.7732600000000002,0.7896700000000002,0.7641900000000003,0.7645200000000002,0.7301200000000002,0.7253200000000001,0.7181600000000002,0.7224000000000003,0.7744500000000002,0.7118800000000002,0.7354100000000002,0.7265700000000003,0.7432100000000003,0.7442500000000002,0.7308800000000001,0.7531600000000002,0.7139300000000001,0.7296200000000003,0.71813,0.77124,0.7374700000000002,0.65736,0.5893200000000001,0.6578700000000001,0.6176100000000001,0.6055100000000001,0.65095,0.6389900000000001,0.72579,0.7166900000000002,0.7204500000000003,0.7711600000000004,0.8396300000000002,0.8603800000000003,0.8567800000000002,0.8462200000000003,0.7448900000000002
ASV 51,0.7770999999999999,0.79633,0.91611,0.8991699999999998,0.8996199999999999,0.9123199999999998,0.9042299999999999,0.9035499999999999,0.8987799999999999,0.9171699999999998,0.6833199999999999,0.7051099999999999,0.68075,0.7329099999999998,0.7167799999999999,1.0421599999999998,0.9961499999999998,1.0248099999999998,0.98805,1.0317599999999998,1.0268799999999998,1.0086099999999998,0.98547,1.0443299999999998,0.99046,1.0392299999999999,0.9856299999999999,1.00353,1.0373099999999997,0.9774299999999999,0.9038799999999999,0.9744699999999998,0.9697599999999998,1.0613099999999998,0.9346800000000001,0.85559,0.93423,0.8968999999999999,0.93778,0.31429999999999997,0.30824,0.48963,0.56247,0.4214399999999999,0.46026999999999996,0.41967,0.50485,0.25839,0.19446,0.15473,0.21167,0.0,0.19144,0.05843,0.0498,0.6648300000000001,0.7642100000000002,0.7586500000000002,0.7427300000000001,0.7135900000000001,0.6140000000000001,0.7176500000000001,0.7230300000000002,0.7630800000000001,0.7135800000000001,0.7054600000000001,0.7689500000000001,0.7123200000000002,0.7453200000000001,0.7488900000000002,0.7653000000000002,0.7398200000000001,0.7401500000000002,0.7057500000000002,0.7009500000000001,0.6937900000000001,0.6980300000000002,0.7500800000000002,0.6875100000000002,0.7110400000000001,0.7022000000000002,0.7188400000000001,0.7198800000000002,0.7065100000000001,0.7287900000000002,0.6895600000000001,0.7052500000000002,0.69376,0.74687,0.7131000000000002,0.63299,0.5649500000000001,0.6335000000000001,0.5932400000000001,0.5811400000000001,0.62658,0.61462,0.70142,0.6923200000000002,0.6960800000000003,0.7467900000000003,0.8152600000000002,0.8360100000000003,0.8324100000000002,0.8218500000000001,0.7205200000000002
ASV 52,0.7812399999999999,0.80047,0.92025,0.9033099999999998,0.9037599999999999,0.9164599999999998,0.9083699999999999,0.9076899999999999,0.90292,0.9213099999999999,0.68746,0.7092499999999999,0.68489,0.7370499999999999,0.7209199999999999,1.0462999999999998,1.00029,1.0289499999999998,0.99219,1.0358999999999998,1.0310199999999998,1.0127499999999998,0.98961,1.0484699999999998,0.9946,1.04337,0.9897699999999999,1.0076699999999998,1.0414499999999998,0.9815699999999999,0.9080199999999999,0.9786099999999999,0.9738999999999999,1.0654499999999998,0.9388200000000001,0.85973,0.93837,0.90104,0.94192,0.31844,0.31238,0.49377000000000004,0.5666100000000001,0.42557999999999996,0.46441,0.42381,0.5089899999999999,0.26253,0.13548,0.18997000000000003,0.15269,0.19144,0.0,0.16749,0.20027999999999999,0.6689700000000001,0.7683500000000002,0.7627900000000002,0.74687,0.7177300000000001,0.61814,0.72179,0.7271700000000002,0.7672200000000001,0.71772,0.7096000000000001,0.7730900000000002,0.7164600000000002,0.7494600000000001,0.7530300000000002,0.7694400000000002,0.7439600000000001,0.7442900000000002,0.7098900000000002,0.7050900000000001,0.69793,0.7021700000000001,0.7542200000000002,0.6916500000000001,0.71518,0.7063400000000001,0.7229800000000001,0.7240200000000002,0.7106500000000001,0.7329300000000002,0.6937000000000001,0.7093900000000001,0.6979000000000001,0.7510100000000001,0.7172400000000002,0.6371300000000001,0.5690900000000001,0.6376400000000001,0.59738,0.58528,0.6307200000000001,0.6187600000000001,0.7055600000000001,0.6964600000000001,0.7002200000000002,0.7509300000000002,0.8194000000000002,0.8401500000000003,0.8365500000000002,0.8259900000000001,0.7246600000000002
ASV 53,0.7531499999999998,0.7723799999999998,0.8921599999999998,0.8752199999999999,0.87567,0.8883699999999999,0.88028,0.8795999999999999,0.8748299999999998,0.8932199999999999,0.6593699999999999,0.6811599999999999,0.6567999999999999,0.7089599999999999,0.69283,1.0182099999999996,0.9721999999999998,1.00086,0.9640999999999998,1.0078099999999997,1.0029299999999999,0.98466,0.96152,1.0203799999999996,0.9665099999999999,1.0152799999999997,0.96168,0.9795799999999998,1.0133599999999996,0.95348,0.87993,0.9505199999999999,0.9458099999999999,1.0373599999999998,0.9107299999999999,0.83164,0.9102800000000001,0.87295,0.91383,0.29034999999999994,0.28429,0.46568,0.53852,0.3974899999999999,0.43631999999999993,0.39571999999999996,0.4809,0.23443999999999998,0.17051,0.13078,0.18772,0.05843,0.16749,0.0,0.06727,0.6408800000000001,0.74026,0.7347,0.7187800000000001,0.68964,0.5900500000000001,0.6937000000000001,0.69908,0.7391300000000001,0.6896300000000001,0.6815100000000001,0.7450000000000001,0.68837,0.7213700000000002,0.72494,0.7413500000000001,0.7158700000000001,0.7162000000000001,0.6818000000000001,0.677,0.6698400000000001,0.6740800000000001,0.72613,0.6635600000000001,0.6870900000000001,0.6782500000000001,0.6948900000000001,0.69593,0.6825600000000001,0.7048400000000001,0.66561,0.6813000000000001,0.66981,0.7229200000000001,0.68915,0.60904,0.541,0.60955,0.5692900000000001,0.5571900000000001,0.60263,0.59067,0.67747,0.6683700000000001,0.6721300000000002,0.7228400000000003,0.7913100000000001,0.8120600000000001,0.8084600000000001,0.7979000000000002,0.6965700000000001
ASV 54,0.7859399999999999,0.8051699999999999,0.9249499999999999,0.9080099999999998,0.9084599999999998,0.9211599999999998,0.9130699999999998,0.9123899999999998,0.9076199999999999,0.9260099999999998,0.6921599999999999,0.7139499999999999,0.6895899999999999,0.7417499999999998,0.7256199999999998,1.0509999999999997,1.0049899999999998,1.0336499999999997,0.9968899999999999,1.0405999999999997,1.0357199999999998,1.0174499999999997,0.9943099999999999,1.0531699999999997,0.9993,1.0480699999999998,0.9944699999999999,1.0123699999999998,1.0461499999999997,0.9862699999999999,0.9127199999999999,0.9833099999999998,0.9785999999999998,1.0701499999999997,0.94352,0.8644299999999999,0.94307,0.9057399999999999,0.9466199999999999,0.3231399999999999,0.31708,0.49846999999999997,0.57131,0.4302799999999999,0.4691099999999999,0.42850999999999995,0.51369,0.26722999999999997,0.20329999999999998,0.16357,0.22050999999999998,0.0498,0.20027999999999999,0.06727,0.0,0.6736700000000001,0.7730500000000001,0.7674900000000001,0.7515700000000002,0.72243,0.6228400000000001,0.7264900000000002,0.7318700000000001,0.77192,0.7224200000000002,0.7143000000000002,0.7777900000000001,0.7211600000000001,0.7541600000000002,0.7577300000000001,0.7741400000000002,0.7486600000000002,0.7489900000000002,0.7145900000000002,0.7097900000000001,0.7026300000000002,0.7068700000000002,0.7589200000000002,0.6963500000000001,0.7198800000000002,0.7110400000000002,0.7276800000000002,0.7287200000000001,0.7153500000000002,0.7376300000000001,0.6984000000000001,0.7140900000000002,0.7026000000000001,0.7557100000000001,0.7219400000000001,0.6418300000000001,0.5737900000000001,0.6423400000000001,0.6020800000000001,0.5899800000000001,0.6354200000000001,0.6234600000000001,0.7102600000000001,0.7011600000000001,0.7049200000000002,0.7556300000000004,0.8241000000000002,0.8448500000000002,0.8412500000000002,0.83069,0.7293600000000002
ASV 55,0.73451,0.7537400000000001,0.8735199999999999,0.8565799999999999,0.85703,0.8697299999999999,0.86164,0.86096,0.85619,0.8745799999999999,0.6407299999999999,0.66252,0.63816,0.6903199999999999,0.67419,0.99957,0.9535600000000001,0.98222,0.9454600000000001,0.98917,0.98429,0.96602,0.94288,1.00174,0.9478700000000001,0.9966399999999999,0.94304,0.96094,0.9947199999999999,0.93484,0.86129,0.9318799999999999,0.9271699999999999,1.0187199999999998,0.8920900000000002,0.8130000000000001,0.8916400000000001,0.85431,0.89519,0.5698700000000001,0.56381,0.6977400000000001,0.7705800000000002,0.62955,0.6683800000000001,0.6277800000000001,0.71296,0.6179200000000001,0.6719900000000001,0.6633600000000002,0.6892000000000001,0.6648300000000001,0.6689700000000001,0.6408800000000001,0.6736700000000001,0.0,0.57078,0.56522,0.5493,0.37573999999999996,0.46911,0.52422,0.5296,0.56965,0.33147000000000004,0.51203,0.57552,0.51889,0.55189,0.41103999999999996,0.57187,0.54639,0.54672,0.51232,0.50752,0.50036,0.5046,0.55665,0.4940800000000001,0.51761,0.5087700000000001,0.52541,0.52645,0.51308,0.5353600000000001,0.35170999999999997,0.32314,0.35590999999999995,0.40901999999999994,0.51967,0.6942600000000001,0.6262200000000001,0.57497,0.53471,0.52261,0.5680499999999999,0.55609,0.59231,0.64973,0.6534900000000001,0.7042000000000002,0.7726700000000001,0.7934200000000001,0.7898200000000001,0.7792600000000001,0.6779300000000001
ASV 56,0.8338899999999998,0.8531199999999999,0.9728999999999999,0.9559599999999999,0.9564099999999998,0.9691099999999999,0.96102,0.96034,0.9555699999999998,0.9739599999999999,0.7401099999999999,0.7619,0.73754,0.7897,0.77357,1.0989499999999996,1.0529399999999998,1.0816,1.0448399999999998,1.0885499999999997,1.0836699999999997,1.0654,1.0422599999999997,1.1011199999999997,1.0472499999999998,1.0960199999999998,1.04242,1.0603199999999997,1.0940999999999996,1.03422,0.96067,1.0312599999999998,1.0265499999999999,1.1180999999999999,0.99147,0.9123800000000001,0.9910199999999999,0.95369,0.9945700000000001,0.66925,0.6631900000000001,0.79712,0.8699600000000001,0.72893,0.76776,0.72716,0.8123400000000001,0.7173000000000002,0.7713700000000002,0.7627400000000001,0.7885800000000002,0.7642100000000002,0.7683500000000002,0.74026,0.7730500000000001,0.57078,0.0,0.18156,0.16564,0.61954,0.56849,0.40258,0.2743,0.18599,0.61953,0.36311000000000004,0.42660000000000003,0.3699700000000001,0.40297000000000005,0.65484,0.42295000000000005,0.39747000000000005,0.39780000000000004,0.3906800000000001,0.38588000000000006,0.37872,0.38296,0.43501000000000006,0.39246000000000003,0.39597000000000004,0.38713000000000003,0.40377,0.3775300000000001,0.36416000000000004,0.38644000000000006,0.5955100000000001,0.6112000000000001,0.5997100000000001,0.65282,0.39803000000000005,0.79364,0.7256,0.6743500000000001,0.63409,0.62199,0.6674300000000001,0.6554700000000001,0.6916899999999999,0.74911,0.7528700000000002,0.8035800000000002,0.8720500000000001,0.8928000000000001,0.8892000000000001,0.8786400000000001,0.7773100000000001
ASV 57,0.8283299999999998,0.8475599999999999,0.9673399999999999,0.9503999999999999,0.9508499999999998,0.9635499999999999,0.95546,0.95478,0.9500099999999998,0.9683999999999999,0.7345499999999999,0.75634,0.73198,0.78414,0.76801,1.0933899999999996,1.0473799999999998,1.0760399999999999,1.0392799999999998,1.0829899999999997,1.0781099999999997,1.05984,1.0366999999999997,1.0955599999999996,1.0416899999999998,1.0904599999999998,1.03686,1.0547599999999997,1.0885399999999996,1.02866,0.95511,1.0256999999999998,1.0209899999999998,1.1125399999999999,0.98591,0.9068200000000001,0.9854599999999999,0.94813,0.9890100000000001,0.66369,0.65763,0.79156,0.8644000000000001,0.72337,0.7622,0.7216,0.80678,0.7117400000000002,0.7658100000000002,0.7571800000000001,0.7830200000000002,0.7586500000000002,0.7627900000000002,0.7347,0.7674900000000001,0.56522,0.18156,0.0,0.056319999999999995,0.61398,0.56293,0.39702,0.26874,0.15317,0.61397,0.35755000000000003,0.42104,0.36441,0.39741000000000004,0.64928,0.41739000000000004,0.39191000000000004,0.39224000000000003,0.38512,0.38032,0.37316,0.3774,0.42945,0.3869,0.39041000000000003,0.38157,0.39821,0.37197,0.35860000000000003,0.38088000000000005,0.58995,0.6056400000000001,0.59415,0.64726,0.39247,0.78808,0.72004,0.66879,0.62853,0.61643,0.66187,0.64991,0.6861299999999999,0.74355,0.7473100000000001,0.7980200000000001,0.8664900000000001,0.8872400000000001,0.8836400000000001,0.8730800000000001,0.77175
ASV 58,0.8124099999999999,0.8316399999999999,0.9514199999999999,0.93448,0.9349299999999998,0.9476299999999998,0.9395399999999998,0.9388599999999998,0.9340899999999999,0.95248,0.71863,0.74042,0.7160599999999999,0.76822,0.75209,1.0774699999999997,1.0314599999999998,1.0601199999999997,1.0233599999999998,1.0670699999999997,1.0621899999999997,1.0439199999999997,1.0207799999999998,1.0796399999999997,1.0257699999999998,1.0745399999999998,1.0209399999999997,1.0388399999999998,1.0726199999999997,1.0127399999999998,0.9391900000000001,1.00978,1.0050700000000001,1.0966199999999997,0.96999,0.8908999999999999,0.96954,0.9322100000000001,0.9730900000000001,0.6477700000000001,0.64171,0.7756400000000001,0.8484800000000001,0.70745,0.74628,0.7056800000000001,0.79086,0.6958200000000001,0.7498900000000001,0.7412600000000001,0.7671000000000002,0.7427300000000001,0.74687,0.7187800000000001,0.7515700000000002,0.5493,0.16564,0.056319999999999995,0.0,0.5980599999999999,0.54701,0.3811,0.25282,0.13724999999999998,0.59805,0.34163000000000004,0.40512000000000004,0.34849,0.38149,0.6333599999999999,0.40147,0.37599000000000005,0.37632000000000004,0.36920000000000003,0.3644,0.35724,0.36148,0.41353,0.37098000000000003,0.37449000000000005,0.36565000000000003,0.38229,0.35605000000000003,0.34268000000000004,0.36496000000000006,0.57403,0.58972,0.57823,0.6313399999999999,0.37655,0.77216,0.7041200000000001,0.6528700000000001,0.61261,0.60051,0.64595,0.63399,0.67021,0.7276300000000001,0.7313900000000001,0.7821000000000001,0.85057,0.8713200000000001,0.86772,0.85716,0.7558300000000001
ASV 59,0.7832699999999999,0.8025,0.9222799999999998,0.9053399999999998,0.9057899999999999,0.9184899999999998,0.9103999999999999,0.9097199999999999,0.9049499999999999,0.9233399999999998,0.6894899999999998,0.7112799999999999,0.6869199999999999,0.7390799999999998,0.7229499999999999,1.0483299999999998,1.0023199999999999,1.0309799999999998,0.9942199999999998,1.0379299999999998,1.0330499999999998,1.0147799999999996,0.9916399999999997,1.0504999999999998,0.9966299999999998,1.0453999999999997,0.9917999999999999,1.0096999999999998,1.0434799999999997,0.9835999999999999,0.9100499999999999,0.9806399999999998,0.9759299999999999,1.0674799999999998,0.9408500000000001,0.86176,0.9404,0.9030699999999999,0.94395,0.61863,0.61257,0.7465,0.8193400000000001,0.67831,0.71714,0.67654,0.76172,0.66668,0.7207500000000001,0.7121200000000001,0.7379600000000001,0.7135900000000001,0.7177300000000001,0.68964,0.72243,0.37573999999999996,0.61954,0.61398,0.5980599999999999,0.0,0.51787,0.57298,0.57836,0.61841,0.42449000000000003,0.56079,0.6242800000000001,0.56765,0.60065,0.4179,0.62063,0.5951500000000001,0.59548,0.56108,0.55628,0.54912,0.5533600000000001,0.60541,0.5428400000000001,0.56637,0.5575300000000001,0.5741700000000001,0.57521,0.56184,0.5841200000000001,0.35857,0.41616000000000003,0.29823,0.41587999999999997,0.56843,0.7430200000000001,0.6749800000000001,0.62373,0.58347,0.57137,0.61681,0.60485,0.64107,0.69849,0.7022500000000002,0.7529600000000002,0.8214300000000001,0.8421800000000002,0.8385800000000001,0.8280200000000001,0.7266900000000002
