,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148
ASV 63,0.8213764583333332,0.6992999999999999,0.6152333333333332,0.7385433333333331,0.7134346448087431,0.7701733333333332,0.7514733333333332,0.7415783333333332,0.6521194623655914,0.6588293333333332,0.6596183333333332,0.7573333333333332,0.5667747619047618,0.5648187878787878,0.5570687878787878,0.5776483333333332,0.6039733333333333,0.6229533333333332,0.6077033333333333,0.5354733333333332,0.6094333333333333,0.5890493333333333,0.5717508333333333,0.3379904999999999,0.8858258333333332,0.8646033333333333,0.8408866666666667,0.7739533333333334,0.8158564912280701,0.8178133333333334,0.9022583333333333,0.8051811255411255,0.7052114583333333,0.8402713333333333,0.3405144308943089,0.5017513333333333,0.5976633333333333,0.5337535294117647,0.48625555555555544,0.5422499999999999,0.4798835374149659,0.31137411985018726,0.548990606060606,0.6422066666666667,0.5862326666666667,0.5238283333333332,0.3745246491228069,0.4146733333333333,0.4257633333333333,0.42083833333333326,0.3694699215686274,0.43350333333333335,0.4053933333333334,0.36378555555555553,0.4940733333333333,0.36593878787878786,0.4942933333333333,0.4867833333333333,0.3942333333333334,0.4634733333333333,0.2809383333333333,0.337825619047619,0.4124983333333334,0.0,0.3171276190476191,0.30685083333333335,0.3144733333333334,0.36106666666666665,0.4253633333333333,0.41435333333333335,0.44958333333333333,0.2898792592592593,0.3998933333333333,0.3289285057471265,0.39285333333333333,0.4412008333333334,0.3002404761904762,0.37883333333333336,0.4329833333333333,0.22443666666666667,0.43823833333333334,0.3903833333333333,0.46915333333333337,0.4552793333333333,0.4676573333333333,0.4407033333333334,0.3977366666666667,0.3209358333333333,0.26071,0.4117753333333333,0.42929933333333337,0.4754833333333333,0.43484666666666666,0.3179494871794872,0.2606578333333333,0.45671333333333336,0.6436933333333332,0.5990933333333333,0.5962333333333334,0.47180833333333333,0.5991533333333334,0.46285583333333336,0.6524233333333334,0.6785633333333334,0.6891333333333334,0.7027533333333333,0.5894633333333332,0.5939033333333332,0.6762933333333334,0.4855233333333333,0.36970245614035085,0.48806,0.4249658333333333,0.425578717948718,0.5124150000000001,0.4640033333333334,0.43262333333333336,0.5013004761904761,0.5458583333333333,0.3306094871794872,0.33675179487179485,0.46101233333333336,0.6257733333333335,0.6129733333333334,0.5576073333333335,0.6308533333333335,0.5773966666666669,0.5669133333333335,0.5477951190476192,0.6674433333333336,0.5209326436781611,0.6458233333333334,0.6362849462365592,0.5853583333333334,0.7031319047619049,0.6232593333333334,0.6848073333333335,0.7739283333333336,0.6203508333333334,0.6235311111111113,0.8060933333333333,0.7166333333333335,0.6888583333333334,0.7022900000000001,0.6353855555555556,0.6598004761904763,0.3805845833333333,0.6510633333333334,0.6555583333333335
ASV 64,0.8001174107142857,0.6780409523809523,0.5939742857142857,0.7172842857142857,0.6921755971896955,0.7489142857142856,0.7302142857142856,0.7203192857142857,0.6308604147465438,0.6375702857142856,0.6383592857142857,0.7360742857142856,0.5455157142857143,0.5435597402597403,0.5358097402597402,0.5563892857142856,0.5827142857142857,0.6016942857142857,0.5864442857142856,0.5142142857142856,0.5881742857142856,0.5677902857142857,0.5504917857142857,0.31673145238095235,0.8645667857142857,0.8433442857142858,0.8196276190476192,0.7526942857142856,0.7945974436090225,0.7965542857142857,0.8809992857142858,0.7839220779220779,0.6839524107142857,0.8190122857142857,0.3192553832752613,0.4804922857142857,0.5764042857142857,0.5124944817927172,0.46499650793650793,0.5209909523809524,0.4586244897959183,0.29011507223113964,0.5277315584415584,0.6209476190476191,0.5649736190476191,0.5025692857142857,0.3532656015037594,0.39341428571428577,0.4045042857142857,0.39957928571428575,0.34821087394957984,0.25072428571428573,0.1928942857142857,0.34252650793650796,0.47281428571428574,0.3446797402597403,0.4730342857142857,0.4655242857142858,0.37297428571428576,0.4422142857142857,0.2596792857142857,0.3165665714285714,0.22971928571428574,0.3171276190476191,0.0,0.12407178571428572,0.15171428571428572,0.14856761904761906,0.24258428571428572,0.2018542857142857,0.26680428571428566,0.12712021164021164,0.21711428571428573,0.14614945812807886,0.1803542857142857,0.2584217857142857,0.11746142857142856,0.1663342857142857,0.25020428571428566,0.20317761904761905,0.4169792857142857,0.3691242857142857,0.44789428571428574,0.4340202857142857,0.4463982857142857,0.41944428571428577,0.37647761904761906,0.29967678571428574,0.2394509523809524,0.3905162857142857,0.4080402857142858,0.4542242857142857,0.41358761904761904,0.29669043956043956,0.23939878571428572,0.43545428571428574,0.6224342857142857,0.5778342857142857,0.5749742857142857,0.45054928571428576,0.5778942857142857,0.44159678571428573,0.6311642857142856,0.6573042857142857,0.6678742857142856,0.6814942857142856,0.5682042857142856,0.5726442857142856,0.6550342857142857,0.4642642857142857,0.3484434085213033,0.46680095238095237,0.4037067857142857,0.40431967032967037,0.4911559523809524,0.44274428571428576,0.4113642857142858,0.48004142857142856,0.5245992857142858,0.30935043956043956,0.3154927472527472,0.43975328571428574,0.6045142857142858,0.5917142857142857,0.5363482857142857,0.6095942857142858,0.5561376190476193,0.5456542857142859,0.5265360714285715,0.6461842857142859,0.4996735960591133,0.6245642857142859,0.6150258986175117,0.5640992857142859,0.6818728571428572,0.6020002857142858,0.6635482857142858,0.7526692857142858,0.5990917857142858,0.6022720634920635,0.7848342857142858,0.6953742857142857,0.6675992857142858,0.6810309523809526,0.6141265079365081,0.6385414285714286,0.35932553571428566,0.6298042857142857,0.634299285714286
ASV 65,0.7898406250000001,0.6677641666666666,0.5836975,0.7070075,0.6818988114754098,0.7386375,0.7199375,0.7100425,0.620583629032258,0.6272935,0.6280825,0.7257975,0.5352389285714285,0.5332829545454545,0.5255329545454546,0.5461125,0.5724375,0.5914175,0.5761674999999999,0.5039374999999999,0.5778975,0.5575135,0.540215,0.30645466666666665,0.8542899999999999,0.8330675000000001,0.8093508333333334,0.7424175000000001,0.7843206578947369,0.7862775000000001,0.8707225,0.7736452922077922,0.6736756250000001,0.8087355,0.3089785975609756,0.4702155,0.5661275,0.5022176960784314,0.4547197222222221,0.5107141666666666,0.4483477040816326,0.27983828651685394,0.5174547727272727,0.6106708333333334,0.5546968333333334,0.4922924999999999,0.3429888157894737,0.38313749999999996,0.3942275,0.38930250000000005,0.33793408823529414,0.2131675,0.2123375,0.3322497222222222,0.4625375,0.33440295454545454,0.4627575,0.45524749999999997,0.36269750000000006,0.4319375,0.2494025,0.3062897857142857,0.1686625,0.30685083333333335,0.12407178571428572,0.0,0.1414375,0.16801083333333333,0.18152749999999998,0.22129750000000004,0.2292475,0.11684342592592592,0.1560575,0.1358726724137931,0.19979750000000002,0.220865,0.10718464285714285,0.18577749999999998,0.2126475,0.19290083333333335,0.4067025,0.3588475,0.43761750000000005,0.4237435,0.4361215,0.4091675000000001,0.36620083333333336,0.2894,0.22917416666666668,0.3802395,0.3977635,0.4439475,0.40331083333333334,0.28641365384615386,0.229122,0.42517750000000004,0.6121574999999999,0.5675574999999999,0.5646975,0.44027250000000007,0.5676175,0.43132000000000004,0.6208875,0.6470275000000001,0.6575975000000001,0.6712175,0.5579274999999999,0.5623674999999999,0.6447575000000001,0.4539875,0.33816662280701754,0.4565241666666667,0.39343,0.3940428846153846,0.4808791666666667,0.43246750000000006,0.40108750000000004,0.46976464285714287,0.5143225,0.2990736538461538,0.3052159615384615,0.42947650000000004,0.5942375000000001,0.5814375,0.5260715,0.5993175000000001,0.5458608333333336,0.5353775000000001,0.5162592857142858,0.6359075000000003,0.4893968103448276,0.6142875000000001,0.6047491129032259,0.5538225000000002,0.6715960714285716,0.5917235000000001,0.6532715000000002,0.7423925,0.5888150000000001,0.5919952777777778,0.7745575,0.6850975000000001,0.6573225,0.6707541666666668,0.6038497222222223,0.628264642857143,0.34904874999999996,0.6195275000000001,0.6240225000000001
ASV 66,0.7974631249999999,0.6753866666666666,0.59132,0.71463,0.6895213114754097,0.7462599999999999,0.7275599999999999,0.717665,0.628206129032258,0.6349159999999999,0.635705,0.7334199999999998,0.5428614285714286,0.5409054545454546,0.5331554545454544,0.5537349999999999,0.58006,0.59904,0.5837899999999999,0.5115599999999999,0.5855199999999999,0.565136,0.5478375,0.31407716666666663,0.8619125,0.84069,0.8169733333333334,0.7500399999999999,0.7919431578947368,0.7938999999999999,0.878345,0.7812677922077922,0.681298125,0.816358,0.3166010975609756,0.477838,0.57375,0.5098401960784315,0.4623422222222222,0.5183366666666667,0.4559702040816326,0.2874607865168539,0.5250772727272727,0.6182933333333334,0.5623193333333334,0.499915,0.3506113157894737,0.39076000000000005,0.40185,0.39692500000000003,0.3455565882352941,0.26809000000000005,0.23998,0.33987222222222224,0.47016,0.3420254545454546,0.47037999999999996,0.46287000000000006,0.37032000000000004,0.43956,0.257025,0.3139122857142857,0.24708499999999997,0.3144733333333334,0.15171428571428572,0.1414375,0.0,0.19565333333333335,0.25995,0.24894,0.28417,0.12446592592592592,0.23448000000000002,0.16351517241379313,0.22743999999999998,0.2757875,0.13482714285714287,0.21342,0.26757,0.20052333333333333,0.414325,0.36646999999999996,0.44524,0.43136599999999997,0.44374399999999997,0.41679000000000005,0.37382333333333334,0.2970225,0.23679666666666668,0.387862,0.4053860000000001,0.45156999999999997,0.4109333333333333,0.29403615384615384,0.2367445,0.4328,0.61978,0.5751799999999999,0.5723199999999999,0.44789500000000004,0.57524,0.4389425,0.6285099999999999,0.65465,0.6652199999999999,0.6788399999999999,0.5655499999999999,0.5699899999999999,0.65238,0.46160999999999996,0.34578912280701757,0.46414666666666665,0.4010525,0.40166538461538465,0.48850166666666667,0.44009000000000004,0.4087100000000001,0.47738714285714284,0.521945,0.3066961538461539,0.31283846153846145,0.437099,0.6018600000000001,0.58906,0.533694,0.60694,0.5534833333333335,0.5430000000000001,0.5238817857142858,0.6435300000000002,0.4970193103448276,0.6219100000000002,0.612371612903226,0.5614450000000002,0.6792185714285714,0.599346,0.6608940000000001,0.7500150000000001,0.5964375000000001,0.5996177777777778,0.7821800000000001,0.69272,0.6649450000000001,0.6783766666666668,0.6114722222222224,0.6358871428571429,0.35667124999999994,0.62715,0.6316450000000002
ASV 67,0.8440564583333332,0.7219799999999998,0.6379133333333332,0.7612233333333331,0.736114644808743,0.7928533333333332,0.7741533333333331,0.7642583333333332,0.6747994623655913,0.6815093333333332,0.6822983333333331,0.7800133333333331,0.5894547619047619,0.5874987878787878,0.5797487878787877,0.6003283333333331,0.6266533333333333,0.6456333333333333,0.6303833333333332,0.5581533333333332,0.6321133333333332,0.6117293333333332,0.5944308333333332,0.3606704999999999,0.9085058333333332,0.8872833333333333,0.8635666666666667,0.7966333333333332,0.8385364912280701,0.8404933333333332,0.9249383333333333,0.8278611255411255,0.7278914583333332,0.8629513333333333,0.36319443089430886,0.5244313333333332,0.6203433333333332,0.5564335294117647,0.5089355555555555,0.5649299999999999,0.5025635374149658,0.3340541198501872,0.571670606060606,0.6648866666666666,0.6089126666666667,0.5465083333333333,0.39720464912280695,0.4373533333333333,0.44844333333333336,0.4435183333333333,0.3921499215686274,0.2946633333333333,0.23683333333333334,0.38646555555555556,0.5167533333333333,0.38861878787878784,0.5169733333333333,0.5094633333333333,0.41691333333333336,0.4861533333333333,0.3036183333333333,0.36050561904761896,0.27365833333333334,0.36106666666666665,0.14856761904761906,0.16801083333333333,0.19565333333333335,0.0,0.28652333333333335,0.24579333333333334,0.31074333333333326,0.17105925925925924,0.26105333333333336,0.19008850574712646,0.22429333333333332,0.3023608333333333,0.1614004761904762,0.13795333333333332,0.2941433333333333,0.24711666666666668,0.4609183333333334,0.41306333333333334,0.4918333333333334,0.47795933333333335,0.49033733333333335,0.4633833333333334,0.4204166666666667,0.34361583333333334,0.28339,0.43445533333333336,0.45197933333333334,0.49816333333333335,0.4575266666666667,0.3406294871794872,0.28333783333333334,0.4793933333333334,0.6663733333333333,0.6217733333333333,0.6189133333333334,0.4944883333333333,0.6218333333333335,0.4855358333333334,0.6751033333333334,0.7012433333333332,0.7118133333333332,0.7254333333333332,0.6121433333333333,0.6165833333333333,0.6989733333333332,0.5082033333333335,0.3923824561403509,0.5107400000000001,0.44764583333333335,0.448258717948718,0.5350950000000001,0.4866833333333334,0.45530333333333334,0.5239804761904762,0.5685383333333334,0.3532894871794872,0.35943179487179483,0.4836923333333334,0.6484533333333335,0.6356533333333334,0.5802873333333335,0.6535333333333335,0.6000766666666668,0.5895933333333334,0.5704751190476193,0.6901233333333336,0.5436126436781612,0.6685033333333334,0.6589649462365592,0.6080383333333335,0.7258119047619047,0.6459393333333334,0.7074873333333334,0.7966083333333334,0.6430308333333334,0.6462111111111113,0.8287733333333334,0.7393133333333333,0.7115383333333334,0.7249700000000001,0.6580655555555557,0.6824804761904764,0.4032645833333333,0.6737433333333335,0.6782383333333335
ASV 68,0.9083531249999999,0.7862766666666665,0.7022099999999999,0.8255199999999998,0.8004113114754097,0.8571499999999999,0.8384499999999999,0.8285549999999999,0.7390961290322581,0.7458059999999999,0.7465949999999999,0.8443099999999998,0.6537514285714285,0.6517954545454545,0.6440454545454545,0.6646249999999999,0.6909500000000001,0.7099300000000001,0.6946800000000001,0.62245,0.69641,0.676026,0.6587275,0.4249671666666666,0.9728024999999999,0.95158,0.9278633333333334,0.8609300000000001,0.9028331578947367,0.9047900000000001,0.989235,0.8921577922077922,0.792188125,0.927248,0.4274910975609756,0.588728,0.68464,0.6207301960784314,0.5732322222222223,0.6292266666666667,0.5668602040816327,0.39835078651685396,0.6359672727272728,0.7291833333333334,0.6732093333333334,0.610805,0.4615013157894736,0.5016499999999999,0.51274,0.5078149999999999,0.4564465882352941,0.33168,0.33085,0.45076222222222223,0.58105,0.45291545454545457,0.58127,0.5737599999999999,0.48121,0.55045,0.367915,0.4248022857142857,0.287175,0.4253633333333333,0.24258428571428572,0.18152749999999998,0.25995,0.28652333333333335,0.0,0.33981,0.34775999999999996,0.23535592592592589,0.27457,0.2543851724137931,0.3183099999999999,0.33937749999999994,0.22569714285714287,0.30428999999999995,0.33115999999999995,0.3114133333333333,0.525215,0.47736,0.55613,0.5422560000000001,0.5546340000000001,0.5276799999999999,0.4847133333333333,0.40791249999999996,0.34768666666666664,0.49875200000000003,0.516276,0.56246,0.5218233333333333,0.40492615384615377,0.3476345,0.54369,0.7306699999999999,0.68607,0.6832099999999999,0.558785,0.6861299999999999,0.5498325000000001,0.7393999999999998,0.7655399999999999,0.7761099999999999,0.7897299999999998,0.6764399999999999,0.6808799999999999,0.7632699999999999,0.5725,0.45667912280701756,0.5750366666666666,0.5119425000000001,0.5125553846153846,0.5993916666666665,0.5509799999999999,0.5196000000000001,0.5882771428571429,0.632835,0.41758615384615383,0.4237284615384615,0.5479889999999998,0.71275,0.6999500000000001,0.644584,0.71783,0.6643733333333335,0.6538900000000001,0.6347717857142858,0.7544200000000001,0.6079093103448276,0.7328000000000001,0.7232616129032259,0.6723350000000001,0.7901085714285714,0.7102360000000001,0.771784,0.860905,0.7073275000000001,0.7105077777777777,0.89307,0.8036099999999999,0.775835,0.7892666666666668,0.7223622222222223,0.7467771428571428,0.46756125000000004,0.7380400000000001,0.7425350000000002
ASV 69,0.8973431249999999,0.7752666666666665,0.6911999999999999,0.8145099999999998,0.7894013114754097,0.8461399999999998,0.8274399999999998,0.8175449999999999,0.728086129032258,0.7347959999999999,0.7355849999999998,0.8332999999999998,0.6427414285714286,0.6407854545454545,0.6330354545454544,0.653615,0.67994,0.69892,0.68367,0.6114399999999999,0.6854,0.6650159999999999,0.6477175,0.4139571666666666,0.9617924999999999,0.94057,0.9168533333333334,0.8499199999999999,0.8918231578947368,0.8937799999999999,0.978225,0.881147792207792,0.781178125,0.916238,0.41648109756097557,0.577718,0.67363,0.6097201960784314,0.5622222222222222,0.6182166666666667,0.5558502040816327,0.3873407865168539,0.6249572727272728,0.7181733333333333,0.6621993333333334,0.5997950000000001,0.45049131578947366,0.49064,0.5017299999999999,0.496805,0.4454365882352941,0.34795,0.25898000000000004,0.4397522222222222,0.5700399999999999,0.44190545454545455,0.5702599999999999,0.5627499999999999,0.4702,0.53944,0.35690500000000003,0.41379228571428567,0.32694500000000004,0.41435333333333335,0.2018542857142857,0.22129750000000004,0.24894,0.24579333333333334,0.33981,0.0,0.36402999999999996,0.22434592592592592,0.31433999999999995,0.24337517241379314,0.24644,0.3556475,0.21468714285714288,0.26356,0.3474299999999999,0.30040333333333336,0.514205,0.46635000000000004,0.54512,0.5312460000000001,0.5436240000000001,0.51667,0.4737033333333334,0.3969025,0.3366766666666667,0.48774200000000006,0.505266,0.55145,0.5108133333333333,0.3939161538461539,0.3366245,0.53268,0.71966,0.67506,0.6722000000000001,0.5477750000000001,0.6751200000000002,0.5388225000000001,0.7283899999999999,0.7545299999999999,0.7650999999999999,0.7787199999999999,0.66543,0.66987,0.7522599999999999,0.56149,0.4456691228070176,0.5640266666666667,0.5009325000000001,0.5015453846153847,0.5883816666666668,0.5399700000000001,0.5085900000000001,0.577267142857143,0.6218250000000001,0.40657615384615386,0.41271846153846153,0.536979,0.7017400000000003,0.6889400000000001,0.6335740000000001,0.70682,0.6533633333333335,0.6428800000000001,0.6237617857142859,0.7434100000000001,0.5968993103448277,0.7217899999999999,0.7122516129032257,0.6613250000000002,0.7790985714285714,0.6992260000000001,0.7607740000000001,0.8498950000000001,0.6963175000000001,0.6994977777777778,0.8820600000000001,0.7926,0.7648249999999999,0.7782566666666666,0.7113522222222222,0.7357671428571428,0.45655124999999996,0.7270300000000002,0.731525
ASV 70,0.932573125,0.8104966666666665,0.7264299999999998,0.8497399999999998,0.8246313114754097,0.8813699999999998,0.8626699999999998,0.8527749999999998,0.763316129032258,0.7700259999999999,0.7708149999999999,0.8685299999999999,0.6779714285714286,0.6760154545454545,0.6682654545454545,0.6888449999999999,0.71517,0.73415,0.7189,0.6466699999999999,0.72063,0.700246,0.6829474999999999,0.4491871666666666,0.9970224999999998,0.9757999999999999,0.9520833333333333,0.88515,0.9270531578947369,0.92901,1.0134549999999998,0.9163777922077921,0.816408125,0.9514679999999999,0.45171109756097555,0.6129479999999999,0.7088599999999999,0.6449501960784314,0.5974522222222222,0.6534466666666667,0.5910802040816326,0.42257078651685387,0.6601872727272727,0.7534033333333333,0.6974293333333333,0.6350250000000001,0.48572131578947364,0.52587,0.5369599999999999,0.5320349999999999,0.48066658823529407,0.28924,0.35507,0.4749822222222222,0.6052699999999999,0.47713545454545453,0.6054899999999999,0.5979799999999998,0.5054299999999999,0.57467,0.392135,0.44902228571428565,0.334895,0.44958333333333333,0.26680428571428566,0.2292475,0.28417,0.31074333333333326,0.34775999999999996,0.36402999999999996,0.0,0.25957592592592593,0.32228999999999997,0.2786051724137931,0.34253,0.2667975,0.24991714285714284,0.32850999999999997,0.25858,0.33563333333333334,0.5494350000000001,0.50158,0.5803499999999999,0.566476,0.578854,0.5519000000000001,0.5089333333333335,0.4321325,0.37190666666666666,0.522972,0.5404960000000001,0.5866799999999999,0.5460433333333334,0.4291461538461539,0.37185450000000003,0.5679099999999999,0.7548899999999998,0.7102899999999999,0.70743,0.583005,0.71035,0.5740525,0.76362,0.78976,0.80033,0.81395,0.7006599999999998,0.7050999999999998,0.78749,0.5967200000000001,0.4808991228070176,0.5992566666666668,0.5361625000000001,0.5367753846153847,0.6236116666666667,0.5751999999999999,0.54382,0.6124971428571429,0.657055,0.4418061538461539,0.44794846153846146,0.572209,0.7369700000000001,0.72417,0.6688040000000002,0.7420499999999999,0.6885933333333334,0.67811,0.6589917857142857,0.7786400000000002,0.6321293103448278,0.75702,0.7474816129032258,0.696555,0.8143285714285715,0.734456,0.7960040000000002,0.8851250000000002,0.7315475,0.7347277777777776,0.9172899999999999,0.8278300000000001,0.800055,0.8134866666666667,0.7465822222222223,0.7709971428571427,0.49178124999999995,0.76226,0.7667550000000001
ASV 71,0.772869050925926,0.6507925925925925,0.5667259259259259,0.6900359259259259,0.6649272374013356,0.7216659259259258,0.7029659259259259,0.6930709259259259,0.6036120549581839,0.6103219259259258,0.6111109259259259,0.7088259259259259,0.5182673544973544,0.5163113804713805,0.5085613804713804,0.5291409259259259,0.5554659259259259,0.5744459259259259,0.5591959259259258,0.4869659259259258,0.5609259259259258,0.5405419259259259,0.5232434259259259,0.28948309259259253,0.837318425925926,0.816095925925926,0.7923792592592592,0.7254459259259259,0.7673490838206628,0.769305925925926,0.8537509259259258,0.7566737181337181,0.656704050925926,0.7917639259259259,0.2920070234869015,0.4532439259259259,0.5491559259259259,0.48524612200435735,0.4377481481481481,0.49374259259259257,0.4313761300075585,0.2628667124427798,0.5004831986531986,0.5936992592592593,0.5377252592592592,0.4753209259259259,0.3260172417153996,0.36616592592592595,0.3772559259259259,0.3723309259259259,0.32096251416122,0.24349592592592592,0.21538592592592593,0.31527814814814814,0.4455659259259259,0.3174313804713805,0.44578592592592586,0.43827592592592596,0.34572592592592594,0.4149659259259259,0.2324309259259259,0.2893182116402116,0.22249092592592593,0.2898792592592593,0.12712021164021164,0.11684342592592592,0.12446592592592592,0.17105925925925924,0.23535592592592589,0.22434592592592592,0.25957592592592593,0.0,0.20988592592592592,0.13892109833971905,0.2028459259259259,0.2511934259259259,0.11023306878306877,0.1888259259259259,0.24297592592592587,0.17592925925925926,0.389730925925926,0.3418759259259259,0.4206459259259259,0.406771925925926,0.419149925925926,0.39219592592592595,0.34922925925925924,0.2724284259259259,0.2122025925925926,0.363267925925926,0.380791925925926,0.42697592592592587,0.3863392592592593,0.2694420797720798,0.21215042592592592,0.4082059259259259,0.595185925925926,0.550585925925926,0.5477259259259261,0.42330092592592594,0.5506459259259261,0.4143484259259259,0.6039159259259259,0.630055925925926,0.6406259259259259,0.6542459259259259,0.540955925925926,0.545395925925926,0.627785925925926,0.437015925925926,0.3211950487329434,0.43955259259259266,0.37645842592592593,0.37707131054131054,0.46390759259259257,0.41549592592592594,0.38411592592592597,0.45279306878306885,0.49735092592592595,0.28210207977207974,0.2882443874643874,0.4125049259259259,0.5772659259259262,0.564465925925926,0.509099925925926,0.5823459259259259,0.5288892592592593,0.5184059259259259,0.4992877116402116,0.6189359259259262,0.4724252362707535,0.597315925925926,0.5877775388291517,0.536850925925926,0.6546244973544975,0.574751925925926,0.6362999259259261,0.7254209259259261,0.5718434259259261,0.5750237037037038,0.7575859259259259,0.668125925925926,0.6403509259259259,0.6537825925925926,0.5868781481481482,0.6112930687830689,0.3320771759259259,0.6025559259259261,0.607050925925926
ASV 72,0.882883125,0.7608066666666665,0.6767399999999999,0.8000499999999998,0.7749413114754097,0.8316799999999999,0.8129799999999999,0.8030849999999999,0.713626129032258,0.7203359999999999,0.7211249999999999,0.8188399999999999,0.6282814285714284,0.6263254545454544,0.6185754545454545,0.6391549999999999,0.66548,0.6844600000000001,0.66921,0.59698,0.67094,0.650556,0.6332575,0.3994971666666666,0.9473325,0.9261099999999999,0.9023933333333333,0.83546,0.8773631578947368,0.87932,0.9637649999999999,0.8666877922077921,0.766718125,0.9017780000000001,0.4020210975609756,0.563258,0.65917,0.5952601960784314,0.5477622222222222,0.6037566666666667,0.5413902040816326,0.37288078651685397,0.6104972727272728,0.7037133333333334,0.6477393333333334,0.585335,0.43603131578947363,0.47618,0.48727000000000004,0.48234499999999997,0.4309765882352941,0.30621,0.30538,0.42529222222222224,0.55558,0.4274454545454546,0.5558,0.5482899999999999,0.45574000000000003,0.52498,0.342445,0.3993322857142857,0.25022500000000003,0.3998933333333333,0.21711428571428573,0.1560575,0.23448000000000002,0.26105333333333336,0.27457,0.31433999999999995,0.32228999999999997,0.20988592592592592,0.0,0.2289151724137931,0.29284,0.3139075,0.20022714285714288,0.27881999999999996,0.30569,0.2859433333333333,0.49974500000000005,0.45189,0.5306600000000001,0.516786,0.529164,0.50221,0.4592433333333334,0.38244249999999996,0.32221666666666665,0.47328200000000004,0.490806,0.5369900000000001,0.49635333333333337,0.3794561538461539,0.32216449999999996,0.5182200000000001,0.7051999999999998,0.6606000000000001,0.65774,0.5333150000000001,0.66066,0.5243625000000002,0.71393,0.74007,0.75064,0.7642599999999999,0.65097,0.65541,0.7378,0.5470300000000001,0.4312091228070175,0.5495666666666666,0.48647250000000003,0.4870853846153847,0.5739216666666667,0.5255100000000001,0.49413,0.5628071428571428,0.6073650000000002,0.39211615384615384,0.3982584615384615,0.522519,0.6872800000000001,0.6744800000000002,0.6191140000000002,0.6923600000000001,0.6389033333333336,0.6284200000000002,0.609301785714286,0.7289500000000002,0.5824393103448278,0.70733,0.697791612903226,0.6468650000000002,0.7646385714285715,0.6847660000000002,0.7463140000000001,0.8354350000000001,0.6818575000000002,0.6850377777777779,0.8675999999999999,0.77814,0.750365,0.7637966666666667,0.6968922222222225,0.7213071428571429,0.44209124999999994,0.71257,0.7170650000000001
