,ASV 13,ASV 18,ASV 23,ASV 36,ASV 38,ASV 45,ASV 50,ASV 60,ASV 62,ASV 63,ASV 66,ASV 73,ASV 76,ASV 82,ASV 83,ASV 84,ASV 86,ASV 87,ASV 88,ASV 89,ASV 91,ASV 94,ASV 95,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 106,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 134,ASV 137,ASV 138,ASV 140,ASV 142,ASV 144,ASV 145,ASV 147,ASV 148,ASV 149,ASV 152,ASV 153,ASV 155,ASV 156,ASV 157,ASV 158,ASV 159,ASV 162,ASV 164,ASV 165,ASV 167,ASV 172,ASV 173,ASV 175,ASV 176,ASV 177,ASV 179,ASV 182,ASV 188,ASV 191,ASV 193
ASV 102,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 103,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 106,0.40295138908689077,0.37051416362,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.8290955219231249,0.40295138908689077,0.3653865345573494,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.36652805700305086,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.0,0.40295138908689077,0.3765408903092857,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.39726997894499994,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.20283993433874997,0.38090283277,0.40295138908689077,0.40295138908689077,0.44418761268249995,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.3748211898192,0.40295138908689077,0.5277383646199999,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.40295138908689077,0.3796453397024561,0.7310338429700001,0.62535265241,0.4482350107336363,0.40295138908689077,0.37454943213874997,0.40295138908689077,0.40295138908689077,0.3695592313057143,0.40295138908689077,0.64850707752,0.622982578395,0.63040716982,0.5898750936518182
ASV 108,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.0,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 109,0.06951930055617647,0.03708207508928571,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.5485903538924106,0.06951930055617647,0.03195444602663511,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.03309596847233656,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.3765408903092857,0.06951930055617647,0.0,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06383789041428571,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.3759586799080357,0.04747074423928571,0.06951930055617647,0.06951930055617647,0.3721856408517857,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.04138910128848572,0.06951930055617647,0.19430627608928572,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.06951930055617647,0.046213251171741854,0.5204430819392857,0.4147618913792857,0.25472757330292206,0.06951930055617647,0.041117343608035706,0.06951930055617647,0.06951930055617647,0.036127142774999996,0.06951930055617647,0.3680019094892858,0.34247741036428575,0.34990200178928577,0.30936992562110394
ASV 110,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 111,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 112,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 113,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 114,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 117,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 118,0.09024838919189077,0.057811163725,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.5693194425281249,0.09024838919189077,0.0526835346623494,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.05382505710805085,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.39726997894499994,0.09024838919189077,0.06383789041428571,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.0,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.39668776854375,0.068199832875,0.09024838919189077,0.09024838919189077,0.39291472948749995,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.062118189924200005,0.09024838919189077,0.215035364725,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.09024838919189077,0.06694233980745615,0.541172170575,0.435490980015,0.2754566619386363,0.09024838919189077,0.06184643224375,0.09024838919189077,0.09024838919189077,0.05685623141071429,0.09024838919189077,0.38873099812500006,0.363206499,0.37063109042500003,0.3300990142568182
ASV 119,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 120,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 121,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 122,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 123,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 124,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
